code|name|active
50304401|{"en_US":"NARANJAS CLAUSELINAS"}|True
50304402|{"en_US":"MANDARINAS CLEMENTINAS"}|True
50304403|{"en_US":"NARANJA MANDARINA CLEOPATRA"}|True
50304404|{"en_US":"MANDARINA DANCY"}|True
50304405|{"en_US":"NARANJA ELLENSDAY"}|True
50304406|{"en_US":"NARANJA FAIRCHILD"}|True
50304407|{"en_US":"NARANJA FALLGLO"}|True
50304408|{"en_US":"NARANJA FORTUNE"}|True
50304409|{"en_US":"MANDARINA NARANJA FREMONT"}|True
50304410|{"en_US":"NARANJA FREMONT"}|True
50304411|{"en_US":"NARANJA DORADOEN NUGGET"}|True
50304412|{"en_US":"MANDARINA NARANJA MIEL"}|True
50304413|{"en_US":"NARANJA MIEL"}|True
50304414|{"en_US":"MANDARINA MIEL"}|True
50304415|{"en_US":"NARANJA TANJELO HONEYBELLE"}|True
50304416|{"en_US":"NARANJA MANDARINA REY"}|True
50304417|{"en_US":"NARANJA KINNOW"}|True
50304418|{"en_US":"NARANJA ANDARINALEE"}|True
50304419|{"en_US":"NARANJA MAKOKKEE"}|True
50304420|{"en_US":"NARANJA MALVASION"}|True
50304421|{"en_US":"NARANJA MANDARINA MEDITERRÁNEO"}|True
50304422|{"en_US":"NARANJA TANGELO MINNEOLA"}|True
50304423|{"en_US":"NARANJA MONICA"}|True
50304424|{"en_US":"NARANJA MURCOTT HONEY"}|True
50304425|{"en_US":"NARANJA MURCOTT TANGORS"}|True
50304426|{"en_US":"NARANJA MANDARINA NATSUDAIDAI "}|True
50304427|{"en_US":"NARANJA MANDARINA NATSUMIKAN"}|True
50304428|{"en_US":"NARANJA TANJELO NOCATEE"}|True
50304429|{"en_US":"NARANJA TANJELO ORLANDO"}|True
50304430|{"en_US":"MANDARINA ORTANIQUE"}|True
50304431|{"en_US":"NARANJA MANDARINA PAGE"}|True
50304432|{"en_US":"NARANJA PIXIE"}|True
50304433|{"en_US":"NARANJA MANDARINA PONKAN BANTANGAS"}|True
50304434|{"en_US":"NARANJA REYNA"}|True
50304435|{"en_US":"NARANJA ROBINSON"}|True
50304436|{"en_US":"NARANJA SALTENITAS"}|True
50304437|{"en_US":"NARANJA TANGELO SAMPSON"}|True
50304438|{"en_US":"NARANJA MANDARINA SATSUMA"}|True
50304439|{"en_US":"NARANJA MANDARINA SUNBURST"}|True
50304440|{"en_US":"TANGELO"}|True
50304441|{"en_US":"NARANJA MANDARINA"}|True
50304442|{"en_US":"NARANJA TEMPLO"}|True
50304443|{"en_US":"NARANJA THORNTON"}|True
50304444|{"en_US":"MANDARINA WEKIWA"}|True
50304445|{"en_US":"MANDARINA WILKINS"}|True
50304446|{"en_US":"MANDARINA WILLOWLEAF MEDITERRANEA"}|True
50304501|{"en_US":"MANGO ALPHONSO"}|True
50304502|{"en_US":"MANGO ATAULFO"}|True
50304503|{"en_US":"MANGO CRIOLLO"}|True
50304504|{"en_US":"MANGO EDWARDS"}|True
50304505|{"en_US":"MANGO FRANCINE"}|True
50304506|{"en_US":"MANGO FRANCIS"}|True
50304507|{"en_US":"MANGO GANDARIA"}|True
50304508|{"en_US":"MANGO HADEN"}|True
50304509|{"en_US":"MANGOS IRWIN"}|True
50304510|{"en_US":"MANGOS KEITT"}|True
50304511|{"en_US":"MANGOS KENT"}|True
50304512|{"en_US":"MANGOS KESAR"}|True
50304513|{"en_US":"MANGOS KUINI"}|True
50304514|{"en_US":"MANGOS MANILA SUPER"}|True
50304515|{"en_US":"MANGOS MANILA"}|True
50304516|{"en_US":"MANGOS MAYAGUEZ"}|True
50304517|{"en_US":"MANGOS MULGOBA"}|True
50304518|{"en_US":"MANGOS ORO"}|True
50304519|{"en_US":"MANGOS PALMER"}|True
50304520|{"en_US":"MANGO PARVIN"}|True
50304521|{"en_US":"MANGO SANDERSHA"}|True
50304522|{"en_US":"MANGOS SENSATION"}|True
50304523|{"en_US":"MANGO SMITH"}|True
50304524|{"en_US":"MANGO TOMY ATKIN"}|True
50304525|{"en_US":"MANGO VAN DYKE"}|True
50304601|{"en_US":"MELON ALLSWEET"}|True
50304602|{"en_US":"MELÓN ATHENS"}|True
50304603|{"en_US":"MELÓN DIAMANTE NEGRO"}|True
50304604|{"en_US":"MELÓN CAL DULCE"}|True
50304605|{"en_US":"MELONS CANTALOUPE"}|True
50304606|{"en_US":"MELÓN CARNICAL"}|True
50304607|{"en_US":"MELÓN CASABA"}|True
50304608|{"en_US":"MELÓN CAVAILLON"}|True
50304609|{"en_US":"MELÓN CHARENTAIS"}|True
50304610|{"en_US":"SANDIA CHARLESTON GRAY"}|True
50304611|{"en_US":"MELÓN CRENSHAW"}|True
50304612|{"en_US":"MELÓN CRIMSON SWEET"}|True
50304613|{"en_US":"MELÓN DIXIE LEE"}|True
50304614|{"en_US":"MELÓN ECLIPSE"}|True
50304615|{"en_US":"MELÓN EIN DÓR "}|True
50304616|{"en_US":"MELÓN FIESTA"}|True
50304617|{"en_US":"MELÓN GALIA"}|True
50304618|{"en_US":"MELÓN GAYA"}|True
50304619|{"en_US":"MELÓN HAMI"}|True
50304620|{"en_US":"MELÓN HONEY DEW"}|True
50304621|{"en_US":"MELÓN ICEBOX"}|True
50304622|{"en_US":"MELÓN IDA PRIDE"}|True
50304623|{"en_US":"MELÓN JUAN CANARY"}|True
50304624|{"en_US":"MELÓN JUBILEO"}|True
50304625|{"en_US":"MELÓN JUBILATION"}|True
50304626|{"en_US":"MELÓN KAKI / KAKRI"}|True
50304627|{"en_US":"MELÓN KIWANO"}|True
50304628|{"en_US":"MELON KOREANO"}|True
50304629|{"en_US":"MELÓN LONG GREY"}|True
50304630|{"en_US":"MELÓN MAYAN"}|True
50304631|{"en_US":"MELÓN MICKY LEE"}|True
50304632|{"en_US":"MELÓN MIRAGE"}|True
50304633|{"en_US":"SANDIA LUNA Y ESTRELLAS"}|True
50304634|{"en_US":"MELÓN OGEN"}|True
50304635|{"en_US":"MELÓN PATRIOT"}|True
50304636|{"en_US":"MELÓN PEACOOK"}|True
50304637|{"en_US":"MELÓN PEPINO"}|True
50304638|{"en_US":"MELÓN PERSA"}|True
50304639|{"en_US":"MELÓN PICNIC"}|True
50304640|{"en_US":"MELÓN PIEL DE SAPO"}|True
50304641|{"en_US":"MELÓN PIÑA"}|True
50304642|{"en_US":"MELÓN QUETZALI"}|True
50304643|{"en_US":"MELÓN GOBLIN ROJO"}|True
50304644|{"en_US":"MELÓN REGENCY"}|True
50304645|{"en_US":"MELÓN ROYAL MEJESTIC"}|True
50304646|{"en_US":"MELÓN ESTRELLA ROYAL"}|True
50304647|{"en_US":"MELÓN ROYAL DULCE"}|True
50304648|{"en_US":"MALON SANTA CLAUS"}|True
50304649|{"en_US":"MELÓN SHARLYN"}|True
50304650|{"en_US":"MELÓN ESPAÑOL"}|True
50304651|{"en_US":"MELÓN SPRITE"}|True
50304652|{"en_US":"MELÓN STARBRIGHT"}|True
50304653|{"en_US":"MELÓN STARS AND STRIPES"}|True
50304654|{"en_US":"MELÓN SUGAR BEBE"}|True
50304655|{"en_US":"SANDIA SUGAR BEBE"}|True
50304656|{"en_US":"MELÓN SUNSWEET"}|True
50304657|{"en_US":"SANDIA SWEET HEART SIN SEMILLA"}|True
50304658|{"en_US":"MELÓN TENTACIÓN"}|True
50304659|{"en_US":"MELÓN TIGER BEBE"}|True
50304660|{"en_US":"MELÓN TUSCAN TYPE"}|True
50304661|{"en_US":"SANDIA BEBE AMARILLO"}|True
50304701|{"en_US":"MORA NEGRA"}|True
50304702|{"en_US":"MORA BLANCA"}|True
50304801|{"en_US":"MIRTO BOG"}|True
50304901|{"en_US":"DURAZNO APRIL GLO"}|True
50304902|{"en_US":"DURAZNO ARCTIC MIST"}|True
50304903|{"en_US":"DURAZNO ARTIC SNOW"}|True
50304904|{"en_US":"DURAZNO ARTIC STAR"}|True
50304905|{"en_US":"DURAZNO ARTIC SWEET"}|True
50304906|{"en_US":"DURAZNO ARTIC GLO"}|True
50304907|{"en_US":"DURAZNO AUGUST FIRE"}|True
50304908|{"en_US":"DURAZNO  AUGUST PEARL"}|True
50304909|{"en_US":"DURAZNO AUGUST ROJO"}|True
50304910|{"en_US":"DURAZNO AUGUST ESTRELLA"}|True
50304911|{"en_US":"DURAZNO BIG JOHN"}|True
50304912|{"en_US":"DURAZNO BRIGHT PEARL"}|True
50304913|{"en_US":"DURAZNO DIAMANTE BRIGHT"}|True
50304914|{"en_US":"DURAZNO DIAMANTE RAY"}|True
50304915|{"en_US":"DURAZNO EARLIGO"}|True
50304916|{"en_US":"DURAZNO DIAMANTE TEMPRANO"}|True
50304917|{"en_US":"DURAZNO FAIRLANE"}|True
50304918|{"en_US":"DURAZNO FANTASIA"}|True
50304919|{"en_US":"DURAZNO PERLA FUEGO"}|True
50304920|{"en_US":"DURAZNO FUEGO DULCE"}|True
50304921|{"en_US":"DURAZNO LLAMAKIST"}|True
50304922|{"en_US":"DURAZNO TIPO PLANO"}|True
50304923|{"en_US":"DURAZNO DELICIA DE JARDÍN"}|True
50304924|{"en_US":"DURAZNO MINA DE ORO"}|True
50304925|{"en_US":"DURAZNO PERLA GRANDE"}|True
50304926|{"en_US":"DURAZNO HARDIROJO"}|True
50304927|{"en_US":"DURAZNO MIEL DE FUEGO"}|True
50304928|{"en_US":"DURAZNO JULIO ROJO"}|True
50304929|{"en_US":"DURAZNO KAY PERLA"}|True
50304930|{"en_US":"DURAZNO KEY DULCE"}|True
50304931|{"en_US":"DURAZNO DIAMANTE MAYO"}|True
50304932|{"en_US":"DURAZNO MAYFIRE"}|True
50304933|{"en_US":"DURAZNO MAYGLO"}|True
50304934|{"en_US":"DURAZNO MERICREST"}|True
50304935|{"en_US":"DURAZNO DIAMANTE ROJO"}|True
50304936|{"en_US":"DURAZNO ORO ROJO"}|True
50304937|{"en_US":"DURAZNO JIM ROJO"}|True
50304938|{"en_US":"DURAZNO ROY ROJO"}|True
50304939|{"en_US":"DURAZNO RIO ROJO"}|True
50304940|{"en_US":"DURAZNO DIAMANTE DE ROSA"}|True
50304941|{"en_US":"DURAZNO ROYAL GLO"}|True
50304942|{"en_US":"DURAZNO DIAMANTE RYBY"}|True
50304943|{"en_US":"DURAZNO RUBY DULCE"}|True
50304944|{"en_US":"DURAZNO JOYA RUDDY"}|True
50304945|{"en_US":"DURAZNO SEPTIEMBRE ROJO"}|True
50304946|{"en_US":"DURAZNO REINA DE NIEVE"}|True
50304947|{"en_US":"DURAZNO PRIMAVERA CLARA"}|True
50304948|{"en_US":"DURAZNO PRIMAVERA ROJA"}|True
50304949|{"en_US":"DURAZNO VERANO ROJISO"}|True
50304950|{"en_US":"DURAZNO VERANO CLARO"}|True
50304951|{"en_US":"DURAZNO VERANO DIAMANTE"}|True
50304952|{"en_US":"DURAZNO VERANO FUEGO"}|True
50304953|{"en_US":"DURAZNO VERANO GRANDE"}|True
50304954|{"en_US":"DURAZNO SUNGLO"}|True
50304955|{"en_US":"DURAZNO FUEGO ZEE"}|True
50304956|{"en_US":"DURAZNO ZEE GLO"}|True
50304957|{"en_US":"DURAZNO ZEEGRAND"}|True
50305001|{"en_US":"NARANJA ÁFRICA AGRIA"}|True
50305002|{"en_US":"NARANJA DULCE AMBER"}|True
50305003|{"en_US":"NARANJA ARGENTINA AGRIA"}|True
50305004|{"en_US":"NARANJA BAHIANINHA"}|True
50305005|{"en_US":"NARANJA BERGAMOT"}|True
50305006|{"en_US":"NARANJA BERNA"}|True
50305007|{"en_US":"NARANJA BIGARADIER APEPU"}|True
50305008|{"en_US":"NARANJA AGRIA DULCE DAIDAI"}|True
50305009|{"en_US":"NARANJA BLONDE"}|True
50305010|{"en_US":"NARANJA SANGR"}|True
50305011|{"en_US":"NARANJA CALIFORNIA NAVEL"}|True
50305012|{"en_US":"NARANJA CARA CARA"}|True
50305013|{"en_US":"NARANJA CHINOTTO"}|True
50305014|{"en_US":"NARANJA SUEÑO NEVEL"}|True
50305015|{"en_US":"NARANJA GOU TOU"}|True
50305016|{"en_US":"NARANJA HAMLIN"}|True
50305017|{"en_US":"NARANJA JAFFA"}|True
50305018|{"en_US":"NARANJA JINCHENG"}|True
50305019|{"en_US":"NARANJA K-TEMPRANO"}|True
50305020|{"en_US":"NARANJA KONA"}|True
50305021|{"en_US":"NARANJA NAVEL TARDE"}|True
50305022|{"en_US":"NARANJA VALENCIA TARDE"}|True
50305023|{"en_US":"NARANJA LIMEQUAT"}|True
50305024|{"en_US":"NARANJA MAR"}|True
50305025|{"en_US":"NARANJA MALEDORADO"}|True
50305026|{"en_US":"NARANJA MORO"}|True
50305027|{"en_US":"NARANJA MORO TABACCO"}|True
50305028|{"en_US":"NARANJA NAVEL"}|True
50305029|{"en_US":"NARANJA NAVELINA"}|True
50305030|{"en_US":"NARANJA ORO BLANCO"}|True
50305031|{"en_US":"NARANJA OSCEOLA"}|True
50305032|{"en_US":"NARANJA PARSON CARMELITO"}|True
50305033|{"en_US":"NARANJA PERA"}|True
50305034|{"en_US":"NARANJA PUMMULO"}|True
50305035|{"en_US":"NARANJA RHODE ROJO"}|True
50305036|{"en_US":"NARANJA ROBLE"}|True
50305037|{"en_US":"NARANJA SALUSTIANAS"}|True
50305038|{"en_US":"NARANJA SANGUINE"}|True
50305039|{"en_US":"NARANJA SANGUINELLI"}|True
50305040|{"en_US":"NARANJA CEVILLA"}|True
50305041|{"en_US":"NARANJA SHAMOUTI JAFFA"}|True
50305042|{"en_US":"NARANJA TUNIS"}|True
50305043|{"en_US":"NARANJA VALENCIA"}|True
50305044|{"en_US":"NARANJA WASHINGTON NAVEL"}|True
50305101|{"en_US":"PAPAYA VERDE COCINAR"}|True
50305102|{"en_US":"PAPAYA MARADOL"}|True
50305103|{"en_US":"PAPAYA AMARILLO MEXICANO"}|True
50305104|{"en_US":"PAPAYA MONTAÑA"}|True
50305105|{"en_US":"PAPAYA SOLO"}|True
50305106|{"en_US":"PAPAYA TAINUNG"}|True
50305201|{"en_US":"FRUTA MARACUYÁ BANANA"}|True
50305202|{"en_US":"MARACUYÁ FLOR AZUL"}|True
50305203|{"en_US":"MARACUYÁ CRACKERJACK"}|True
50305204|{"en_US":"MARACUYÁ GRANADILLA GIGANTE"}|True
50305205|{"en_US":"MARACUYÁ GRANADILLA DORADA"}|True
50305206|{"en_US":"MARACUYÁ MAYPOPS"}|True
50305207|{"en_US":"MARACUYÁ ROJA"}|True
50305208|{"en_US":"MARACUYÁ GRANADILLA DULCE"}|True
50305209|{"en_US":"MARACUYÁ SANDIA"}|True
50305210|{"en_US":"MARACUYÁ  WING- STEAM"}|True
50305301|{"en_US":"DURAZNO ESCUDO AMBER"}|True
50305302|{"en_US":"DURAZNO NIEVE DE ABRIL"}|True
50305303|{"en_US":"DURAZNO DAMA DE AGOSTO"}|True
50305304|{"en_US":"DURAZNO LLAMA DE OTOÑO"}|True
50305305|{"en_US":"DURAZNO DAMA DE OTOÑO"}|True
50305306|{"en_US":"DURAZNO BABCOCK"}|True
50305307|{"en_US":"DURAZNO BRITTANY LANE"}|True
50305308|{"en_US":"DURAZNO CARY MAC"}|True
50305309|{"en_US":"DURAZNO CLASIC"}|True
50305310|{"en_US":"DURAZNO DULCE DEL CAMPO"}|True
50305311|{"en_US":"DURAZNO ESCUDO DE CIELO"}|True
50305312|{"en_US":"DURAZNO DAMA CRIMSON"}|True
50305313|{"en_US":"DURAZNO PRÍNCIPE CORONA"}|True
50305314|{"en_US":"DURAZNO SOL DAVID"}|True
50305315|{"en_US":"DURAZNO  PRINCESA DIAMANTE"}|True
50305316|{"en_US":"DURAZNO EARLRICH"}|True
50305317|{"en_US":"DURAZNO MAJESTUOSA TEMPRANA"}|True
50305318|{"en_US":"DURAZNO EARLY TREAT"}|True
50305319|{"en_US":"DURAZNO DAMA ELEGANTE"}|True
50305320|{"en_US":"DURAZNO EMPERATRIZ"}|True
50305321|{"en_US":"DURAZNO ENCORÉ"}|True
50305322|{"en_US":"DURAZNO DAMA FANCY"}|True
50305323|{"en_US":"DURAZNO PRÍNCIPE DE FUEGO"}|True
50305324|{"en_US":"DURAZNO ESCUDO DE LLAMA"}|True
50305325|{"en_US":"DURAZNO TIPO PLANO"}|True
50305326|{"en_US":"DURAZNO ESCUDO DE SABOR"}|True
50305327|{"en_US":"DURAZNO PRÍNCIPE FLORIDA"}|True
50305328|{"en_US":"DURAZNO LUNA LLENA"}|True
50305329|{"en_US":"DURAZNO HARVESTER"}|True
50305330|{"en_US":"DURAZNO PRINCESA DE HIELO"}|True
50305331|{"en_US":"DURAZNO PRINCESA DE MARFIL"}|True
50305332|{"en_US":"DURAZNO PRINCESA REINA JERSEY"}|True
50305333|{"en_US":"DURAZNO JOHN HENRY"}|True
50305334|{"en_US":"DURAZNO PRÍNCIPE DE JUNIO"}|True
50305335|{"en_US":"DURAZNO KAWEAH"}|True
50305336|{"en_US":"DURAZNO KLONDIKE"}|True
50305337|{"en_US":"DURAZNO LINDO"}|True
50305338|{"en_US":"DURAZNO LORING"}|True
50305339|{"en_US":"DURAZNO MAJESTUOSO"}|True
50305340|{"en_US":"DURAZNO O’HENRY"}|True
50305341|{"en_US":"DURAZNO ESCUDO DE REINA"}|True
50305342|{"en_US":"DURAZNO DAMA ROJA"}|True
50305343|{"en_US":"DURAZNO GLOBO ROJO"}|True
50305344|{"en_US":"DURAZNO CIELO ROJO"}|True
50305345|{"en_US":"DURAZNO REDTOP"}|True
50305346|{"en_US":"DURAZNO REGINA"}|True
50305347|{"en_US":"DURAZNO DAMA RICA"}|True
50305348|{"en_US":"DURAZNO MAYO RICO"}|True
50305349|{"en_US":"DURAZNO GLORIA REAL"}|True
50305350|{"en_US":"DURAZNO DAMA REAL"}|True
50305351|{"en_US":"DURAZNO NIEVE DE SEPTIEMBRE"}|True
50305352|{"en_US":"DURAZNO SOL DE SEPTIEMBRE"}|True
50305353|{"en_US":"DURAZNO GEMA SIERRA"}|True
50305354|{"en_US":"DURAZNO ANGEL DE NIEVE"}|True
50305355|{"en_US":"DURAZNO GEMA DE NIEVE"}|True
50305356|{"en_US":"DURAZNO REY DE NIEVE"}|True
50305357|{"en_US":"DURAZNO DAMA DE PRIMAVERA"}|True
50305358|{"en_US":"DURAZNO NIEVE DE PRIMAVERA"}|True
50305359|{"en_US":"DURAZNO ESCUDO DE PRIMAVERA"}|True
50305360|{"en_US":"DURAZNO DULCE GIGANTE"}|True
50305361|{"en_US":"DURAZNO DAMA DE AZÚCAR"}|True
50305362|{"en_US":"DURAZNO BRILLO DE SOL"}|True
50305363|{"en_US":"DURAZNO SUNHIGH"}|True
50305364|{"en_US":"DURAZNO DAMA SUPER"}|True
50305365|{"en_US":"DURAZNO SUPER RICO"}|True
50305366|{"en_US":"DURAZNO SURECROP"}|True
50305367|{"en_US":"DURAZNO SUEÑO DUÑCE"}|True
50305368|{"en_US":"DURAZNO SEPTIEMBRE DULCE"}|True
50305369|{"en_US":"DURAZNO VISTA"}|True
50305370|{"en_US":"DURAZNO DAMA BLANCA"}|True
50305371|{"en_US":"DURAZNO DAMA ZEE"}|True
50305401|{"en_US":"PERAS ABATE FETEL"}|True
50305402|{"en_US":"PERAS ANJOU"}|True
50305403|{"en_US":"PERA ASIATICA"}|True
50305404|{"en_US":"PERA BARTLETT"}|True
50305405|{"en_US":"PERA BEST EVER"}|True
50305406|{"en_US":"PERA BETH"}|True
50305407|{"en_US":"PERA BEURRE"}|True
50305408|{"en_US":"PERA BOSC"}|True
50305409|{"en_US":"PERA CLAPP FAVORITA"}|True
50305410|{"en_US":"PERA COMICE"}|True
50305411|{"en_US":"PERA CONCORDE"}|True
50305412|{"en_US":"PERA CONFERENCE"}|True
50305413|{"en_US":"PERA CRIMSON ROJO"}|True
50305414|{"en_US":"PERAS D’ ANJOU"}|True
50305415|{"en_US":"PERA DR JULES GUYOT"}|True
50305416|{"en_US":"PERAS EARLY"}|True
50305417|{"en_US":"PERAS EMPERADOR CARMELITO"}|True
50305418|{"en_US":"PERAS FORELLE"}|True
50305419|{"en_US":"PERA MANTEQUILLA FRANCESA"}|True
50305420|{"en_US":"PERA GLOU MORCEAU"}|True
50305421|{"en_US":"PERA HOSUI"}|True
50305422|{"en_US":"PERA MANTEQUILLA ITALIANA"}|True
50305423|{"en_US":"PERA JARGONELLE"}|True
50305424|{"en_US":"PERA JUNO"}|True
50305425|{"en_US":"PARA KAISERLOUISE BONNE DE JERSEY"}|True
50305426|{"en_US":"PERA KEIFFER"}|True
50305427|{"en_US":"PERA REY ROYAL"}|True
50305428|{"en_US":"PERA LIMONERA"}|True
50305429|{"en_US":"PERA MERTON PRIDE"}|True
50305430|{"en_US":"PERA MAUNTAIN BARTLETTE"}|True
50305431|{"en_US":"PERA OLIVER DE SERRERS"}|True
50305432|{"en_US":"PERA ONWARD"}|True
50305433|{"en_US":"PERA PACKHAM´S TRIUMPH"}|True
50305434|{"en_US":"PERA PARAÍSO"}|True
50305435|{"en_US":"PERA PASSE CRASSANE"}|True
50305436|{"en_US":"PERA PERRY"}|True
50305437|{"en_US":"PERA BARTLETTE ROJO"}|True
50305438|{"en_US":"PERA DÁNJOU  ROJO"}|True
50305439|{"en_US":"PERA ROCHA"}|True
50305440|{"en_US":"PERA ROSEY ROJO"}|True
50305441|{"en_US":"PERA ROSY ROJA"}|True
50305442|{"en_US":"PERA MAJESTUOSA ROYAL"}|True
50305443|{"en_US":"PERA RUBY ROJO"}|True
50305444|{"en_US":"PERA SANTA MARIA"}|True
50305445|{"en_US":"PERA SECKEL"}|True
50305446|{"en_US":"PERA SENSACIÓN"}|True
50305447|{"en_US":"PERA CRIMSON ESTRELLA"}|True
50305448|{"en_US":"PERA CRIMSON STARK"}|True
50305449|{"en_US":"PERA BARTLETTE DE VERANO"}|True
50305450|{"en_US":"PERA VERANO DORADO"}|True
50305451|{"en_US":"PERA SOL DORADO"}|True
50305452|{"en_US":"PERA SUNPRITE"}|True
50305453|{"en_US":"PERA TAYLORS DORADO"}|True
50305454|{"en_US":"PERA TAYLORS ROJO"}|True
50305455|{"en_US":"PERA TIENTSIN"}|True
50305456|{"en_US":"PERA TOSCA"}|True
50305457|{"en_US":"PERA WARDEN "}|True
50305458|{"en_US":"PERA WILLIAMS BON CHRETIEN"}|True
50305459|{"en_US":"PERA WILLIAMS"}|True
50305460|{"en_US":"PERA NELIS DE INVIERNO"}|True
50305501|{"en_US":"CAQUI AMERICANO"}|True
50305502|{"en_US":"CAQUI SAPOTE NEGRO"}|True
50305503|{"en_US":"CAQUI CHAPOTE / NEGRO"}|True
50305504|{"en_US":"CAQUI DÁTALE CIRUELA"}|True
50305505|{"en_US":"CAQUI FUYU"}|True
50305506|{"en_US":"CAQUI GIGANTE FUYU"}|True
50305507|{"en_US":"CAQUI HACHIYA"}|True
50305508|{"en_US":"CAQUI MANTEQUILLA / MABOLO"}|True
50305509|{"en_US":"CAQUI PRÍNCIPE ITO"}|True
50305510|{"en_US":"CAQUI BRILLANTE ROYAL"}|True
50305511|{"en_US":"CAQUI SHARON"}|True
50305512|{"en_US":"CAQUI TRIUMPH"}|True
50305601|{"en_US":"PIÑA CHIRIMOYA"}|True
50305602|{"en_US":"PIÑA DORADA"}|True
50305603|{"en_US":"PIÑA HILO"}|True
50305604|{"en_US":"PIÑA KONA SUGARLOAF"}|True
50305605|{"en_US":"PIÑA REINA NATAL"}|True
50305606|{"en_US":"PIÑA PERNABUCO"}|True
50305607|{"en_US":"PIÑA ESPAÑOL ROJO"}|True
50305608|{"en_US":"PIÑA CAYEN SUAVE"}|True
50305609|{"en_US":"PIÑA SUGARLOAF"}|True
50305610|{"en_US":"PIÑA VARIEGATED"}|True
50305701|{"en_US":"CIRUELO / DAMASCO NEGRO KAT"}|True
50305702|{"en_US":"CIRUELO / DAMASCO GUSTO AZUL"}|True
50305703|{"en_US":"CIRUELO / DAMASCO CORAZÓN DE CRIMSON"}|True
50305704|{"en_US":"CIRUELO / DAMASCO DAPPLY DANDY"}|True
50305705|{"en_US":"CIRUELO / DAMASCO DAPPLE FUEGO"}|True
50305706|{"en_US":"CIRUELO / DAMASCO  DAPPLE TEMPRANO"}|True
50305707|{"en_US":"CIRUELO / DAMASCO  CAÍDA DE SABOR"}|True
50305708|{"en_US":"CIRUELO / DAMASCO SABOR DE ORO"}|True
50305709|{"en_US":"CIRUELO / DAMASCO SABOR GRANADA"}|True
50305710|{"en_US":"CIRUELO / DAMASCO SABOR DE CORAZÓN"}|True
50305711|{"en_US":"CIRUELO / DAMASCO JOYA DE SABOR"}|True
50305712|{"en_US":"CIRUELO / DAMASCO SABOR DE REY"}|True
50305713|{"en_US":"CIRUELO / DAMASCO SABOR DE REINA"}|True
50305714|{"en_US":"CIRUELO / DAMASCO SABOR SUPREMO"}|True
50305715|{"en_US":"CIRUELO / DAMASCO SABOR PREMIO"}|True
50305716|{"en_US":"CIRUELO / DAMASCO SABORELLA"}|True
50305717|{"en_US":"CIRUELO / DAMASCO SABORRICO"}|True
50305718|{"en_US":"CIRUELO / DAMASCO  SABOR ROSA"}|True
50305719|{"en_US":"CIRUELO / DAMASCO ORGULLO GEO"}|True
50305720|{"en_US":"CIRUELO / DAMASCO KAT ROJO"}|True
50305721|{"en_US":"CIRUELO / DAMASCO PREMIO ROYAL"}|True
50305722|{"en_US":"CIRUELO / DAMASCO ROSA SIERRA"}|True
50305723|{"en_US":"CIRUELO / DAMASCO GEISHA DULCE"}|True
50305801|{"en_US":"CIRUELA JOYA AMBER"}|True
50305802|{"en_US":"CIRUELA ANGELENO"}|True
50305803|{"en_US":"CIRUELA AURORA"}|True
50305804|{"en_US":"CIRUELA OTOÑO BONITO"}|True
50305805|{"en_US":"CIRUELA GIGANTE DE OTOÑO"}|True
50305806|{"en_US":"CIRUELA ORGULLO DE OTOÑO"}|True
50305807|{"en_US":"CIRUELA ROSA DE OTOÑO"}|True
50305808|{"en_US":"CIRUELA PLAYERO"}|True
50305809|{"en_US":"CIRUELA BETTY ANNE"}|True
50305810|{"en_US":"CIRUELA BELLEZA NEGRA"}|True
50305811|{"en_US":"CIRUELA BULLASE NEGRA"}|True
50305812|{"en_US":"CIRUELA DIAMANTE NEGRO"}|True
50305813|{"en_US":"CIRUELA GIGANTE NEGRO"}|True
50305814|{"en_US":"CIRUELA HIELO NEGRO"}|True
50305815|{"en_US":"CIRUELA ESPLENDOR NEGRO"}|True
50305816|{"en_US":"CIRUELA ÁMBAR NEGRO"}|True
50305817|{"en_US":"CIRUELA VINO TINTO"}|True
50305818|{"en_US":"CIRUELA  CARSBAD"}|True
50305819|{"en_US":"CIRUELA CASSELMAN"}|True
50305820|{"en_US":"CIRUELA CATALINA"}|True
50305821|{"en_US":"CIRUELA DAMSON"}|True
50305822|{"en_US":"CIRUELA DOLLY"}|True
50305823|{"en_US":"CIRUELA EARLIQUEEN"}|True
50305824|{"en_US":"CIRUELA ROSA EARLY"}|True
50305825|{"en_US":"CIRUELA ÉBANO MAYO"}|True
50305826|{"en_US":"CIRUELA ÉBANO"}|True
50305827|{"en_US":"CIRUELA CORAZÓN DE ELEFANTE"}|True
50305828|{"en_US":"CIRUELA BELLEZA DE ESMERALDA"}|True
50305829|{"en_US":"CIRUELA EMPERATRIZ"}|True
50305830|{"en_US":"CIRUELA LIBERTAD"}|True
50305831|{"en_US":"CIRUELA FRIAR"}|True
50305832|{"en_US":"CIRUELA ROJO GAR"}|True
50305833|{"en_US":"CIRUELA GOBERNADOR"}|True
50305834|{"en_US":"CIRUELA ROSA GRANDE"}|True
50305835|{"en_US":"CIRUELA GREEN GAGE "}|True
50305836|{"en_US":"CIRUELA GREENGAGE "}|True
50305837|{"en_US":"CIRUELA HIROMI"}|True
50305838|{"en_US":"CIRUELA HIROMI ROJO"}|True
50305839|{"en_US":"CIRUELA VACACION"}|True
